date,store_name,product_name,size,sku,price,units_sold,units_restocked,estimated_revenue,stock_remaining_today,product_url
2026-09-08,Cava Athleisure,Ivory Studio Gym Bag,One size,WAC10923WHFREE,1699.0,3,0,5097.0,433,https://cavaathleisure.com/products/ivory-studio-gym-bag
2026-09-08,Cava Athleisure,Pink Studio Gym Bag,One size,WAC10923PNFREE,1699.0,2,0,3398.0,461,https://cavaathleisure.com/products/pink-studio-gym-bag
2026-09-08,Cava Athleisure,Blue Studio Gym Bag,One size,WAC10923BLFREE,1699.0,1,0,1699.0,466,https://cavaathleisure.com/products/blue-studio-gym-bag
2026-09-08,Cava Athleisure,Ivory Lace Off-Shoulder Top,L,WTP16517WHL,1799.0,6,0,10794.0,6,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Ivory Lace Off-Shoulder Top,XL,WTP16517WHXL,1799.0,2,0,3598.0,13,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Blush Lace Off-Shoulder Top,XS,WTP16517PNXS,1799.0,1,0,1799.0,0,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Blush Lace Off-Shoulder Top,M,WTP16517PNM,1799.0,4,0,7196.0,44,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Blush Lace Off-Shoulder Top,L,WTP16517PNL,1799.0,2,0,3598.0,19,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Blush Lace Off-Shoulder Top,XXL,WTP16517PNXXL,1799.0,2,0,3598.0,4,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Berry Lace Off-Shoulder Top,XS,WTP16517RDXS,1799.0,1,0,1799.0,8,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Berry Lace Off-Shoulder Top,M,WTP16517RDM,1799.0,1,0,1799.0,49,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Berry Lace Off-Shoulder Top,L,WTP16517RDL,1799.0,1,0,1799.0,27,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Berry Lace Off-Shoulder Top,XL,WTP16517RDXL,1799.0,1,0,1799.0,17,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Berry Lace Off-Shoulder Top,XXL,WTP16517RDXXL,1799.0,1,0,1799.0,17,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Blue  Lace Off-Shoulder Top,XS,WTP16517BLXS,1799.0,1,0,1799.0,3,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Blue  Lace Off-Shoulder Top,S,WTP16517BLS,1799.0,3,0,5397.0,33,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Blue  Lace Off-Shoulder Top,M,WTP16517BLM,1799.0,3,0,5397.0,46,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Blue  Lace Off-Shoulder Top,XL,WTP16517BLXL,1799.0,0,1,0.0,14,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Blush Ruched Snug Leggings,S,WLG9917PNS,1999.0,1,0,1999.0,184,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-08,Cava Athleisure,Blush Ruched Snug Leggings,M,WLG9917PNM,1999.0,2,0,3998.0,237,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-08,Cava Athleisure,Blush Ruched Snug Leggings,XL,WLG9917PNXL,1999.0,1,0,1999.0,83,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-08,Cava Athleisure,Black Polka Lace Off-Shoulder Top,S,WTP16517BKS,1899.0,6,0,11394.0,16,https://cavaathleisure.com/products/black-polka-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Black Polka Lace Off-Shoulder Top,L,WTP16517BKL,1899.0,2,0,3798.0,34,https://cavaathleisure.com/products/black-polka-lace-off-shoulder-top
2026-09-08,Cava Athleisure,Berry Ruched Snug Leggings,S,WLG9917RDS,1999.0,3,0,5997.0,118,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-08,Cava Athleisure,Berry Ruched Snug Leggings,M,WLG9917RDM,1999.0,4,0,7996.0,245,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-08,Cava Athleisure,Berry Ruched Snug Leggings,L,WLG9917RDL,1999.0,3,0,5997.0,163,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-08,Cava Athleisure,Berry Ruched Snug Leggings,XL,WLG9917RDXL,1999.0,2,0,3998.0,77,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-08,Cava Athleisure,Berry Ruched Snug Leggings,XXL,WLG9917RDXXL,1999.0,1,0,1999.0,33,https://cavaathleisure.com/products/berry-ruched-snug-leggings
