date,store_name,product_name,size,sku,price,units_sold,units_restocked,estimated_revenue,stock_remaining_today,product_url
2026-08-28,Cava Athleisure,Brown Hourglass Booty Shorts,XS,WSH0845BNXS,1099.0,1,0,1099.0,37,https://cavaathleisure.com/products/brown-hourglass-booty-shorts
2026-08-28,Cava Athleisure,Brown Hourglass Booty Shorts,S,WSH0845BNS,1099.0,3,0,3297.0,105,https://cavaathleisure.com/products/brown-hourglass-booty-shorts
2026-08-28,Cava Athleisure,Brown Hourglass Booty Shorts,M,WSH0845BNM,1099.0,3,0,3297.0,18,https://cavaathleisure.com/products/brown-hourglass-booty-shorts
2026-08-28,Cava Athleisure,Brown Hourglass Booty Shorts,L,WSH0845BNL,1099.0,1,0,1099.0,0,https://cavaathleisure.com/products/brown-hourglass-booty-shorts
2026-08-28,Cava Athleisure,Cherry Heartline Sports Bra,XS,WSB3918RDXS,1399.0,1,0,1399.0,0,https://cavaathleisure.com/products/cherry-heartline-sports-bra
2026-08-28,Cava Athleisure,Cherry Heartline Sports Bra,S,WSB3918RDS,1399.0,1,0,1399.0,0,https://cavaathleisure.com/products/cherry-heartline-sports-bra
2026-08-28,Cava Athleisure,Cherry Heartline Sports Bra,XL,WSB3918RDXL,1399.0,1,0,1399.0,0,https://cavaathleisure.com/products/cherry-heartline-sports-bra
2026-08-28,Cava Athleisure,Navy Trailscape Tracks,30,MJR5410NYS,2049.0,0,1,0.0,2,https://cavaathleisure.com/products/navy-trailscape-tracks
2026-08-28,Cava Athleisure,Navy Trailscape Tracks,32,MJR5410NYM,2049.0,0,1,0.0,5,https://cavaathleisure.com/products/navy-trailscape-tracks
2026-08-28,Cava Athleisure,Navy Trailscape Tracks,34,MJR5410NYL,2049.0,1,0,2049.0,40,https://cavaathleisure.com/products/navy-trailscape-tracks
2026-08-28,Cava Athleisure,Light Grey Trailscape Tracks,30,MJR5410GYS,2049.0,1,0,2049.0,5,https://cavaathleisure.com/products/light-grey-trailscape-tracks
2026-08-28,Cava Athleisure,Light Grey Trailscape Tracks,34,MJR5410GYL,2049.0,2,0,4098.0,33,https://cavaathleisure.com/products/light-grey-trailscape-tracks
2026-08-28,Cava Athleisure,Brown Trailscape Tracks,30,MJR5410BNS,2049.0,1,0,2049.0,0,https://cavaathleisure.com/products/brown-trailscape-tracks
2026-08-28,Cava Athleisure,Brown Trailscape Tracks,32,MJR5410BNM,2049.0,3,0,6147.0,6,https://cavaathleisure.com/products/brown-trailscape-tracks
2026-08-28,Cava Athleisure,Brown Trailscape Tracks,36,MJR5410BNXL,2049.0,0,1,0.0,68,https://cavaathleisure.com/products/brown-trailscape-tracks
2026-08-28,Cava Athleisure,Black Trailscape Tracks,36,MJR5410BKXL,2049.0,2,0,4098.0,22,https://cavaathleisure.com/products/black-trailscape-tracks
2026-08-28,Cava Athleisure,Coral Sculpt Crew Top,XS,WTP0218ORXS,899.0,1,0,899.0,80,https://cavaathleisure.com/products/coral-sculpt-crew-top
2026-08-28,Cava Athleisure,Coral Sculpt Crew Top,S,WTP0218ORS,899.0,1,0,899.0,201,https://cavaathleisure.com/products/coral-sculpt-crew-top
2026-08-28,Cava Athleisure,Coral Sculpt Crew Top,L,WTP0218ORL,899.0,1,0,899.0,109,https://cavaathleisure.com/products/coral-sculpt-crew-top
2026-08-28,Cava Athleisure,Mint Sculpt Crew Top,XS,WTP0218GRXS,899.0,2,0,1798.0,53,https://cavaathleisure.com/products/mint-sculpt-crew-top
