date,store_name,product_name,size,sku,price,units_sold,units_restocked,estimated_revenue,stock_remaining_today,product_url
2026-09-09,Cava Athleisure,Pink Studio Gym Bag,One size,WAC10923PNFREE,1699.0,6,0,10194.0,455,https://cavaathleisure.com/products/pink-studio-gym-bag
2026-09-09,Cava Athleisure,Purple Contour Flared Leggings,S,WFP3720PUS,1399.0,3,0,4197.0,101,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-09,Cava Athleisure,Purple Contour Flared Leggings,M,WFP3720PUM,1399.0,1,0,1399.0,174,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-09,Cava Athleisure,Purple Contour Flared Leggings,L,WFP3720PUL,1399.0,2,0,2798.0,130,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-09,Cava Athleisure,Ivory Studio Gym Bag,One size,WAC10923WHFREE,1699.0,5,0,8495.0,428,https://cavaathleisure.com/products/ivory-studio-gym-bag
2026-09-09,Cava Athleisure,Teal Contour Flared Leggings,M,WFP3720GRM,1399.0,1,0,1399.0,178,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-09,Cava Athleisure,Teal Contour Flared Leggings,L,WFP3720GRL,1399.0,2,0,2798.0,121,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-09,Cava Athleisure,Teal Contour Flared Leggings,XXL,WFP3720GRXXL,1399.0,2,0,2798.0,37,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-09,Cava Athleisure,Blue Studio Gym Bag,One size,WAC10923BLFREE,1699.0,6,0,10194.0,460,https://cavaathleisure.com/products/blue-studio-gym-bag
2026-09-09,Cava Athleisure,Black Studio Gym Bag,One size,WAC10923BKFREE,1699.0,0,1,0.0,449,https://cavaathleisure.com/products/black-studio-gym-bag
2026-09-09,Cava Athleisure,Ivory Lace Off-Shoulder Top,M,WTP16517WHM,1799.0,0,1,0.0,1,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Ivory Lace Off-Shoulder Top,L,WTP16517WHL,1799.0,1,0,1799.0,5,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Ivory Lace Off-Shoulder Top,XL,WTP16517WHXL,1799.0,2,0,3598.0,11,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Blue  Lace Off-Shoulder Top,XS,WTP16517BLXS,1799.0,2,0,3598.0,1,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Blue  Lace Off-Shoulder Top,S,WTP16517BLS,1799.0,1,0,1799.0,32,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Blush Lace Off-Shoulder Top,S,WTP16517PNS,1799.0,5,0,8995.0,24,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Blush Lace Off-Shoulder Top,M,WTP16517PNM,1799.0,1,0,1799.0,43,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Berry Lace Off-Shoulder Top,XS,WTP16517RDXS,1799.0,2,0,3598.0,6,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Berry Lace Off-Shoulder Top,S,WTP16517RDS,1799.0,4,0,7196.0,40,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Berry Lace Off-Shoulder Top,M,WTP16517RDM,1799.0,4,0,7196.0,45,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Berry Lace Off-Shoulder Top,L,WTP16517RDL,1799.0,0,1,0.0,28,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Black Polka Lace Off-Shoulder Top,S,WTP16517BKS,1899.0,2,0,3798.0,14,https://cavaathleisure.com/products/black-polka-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Black Polka Lace Off-Shoulder Top,L,WTP16517BKL,1899.0,14,0,26586.0,20,https://cavaathleisure.com/products/black-polka-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Black Polka Lace Off-Shoulder Top,XL,WTP16517BKXL,1899.0,0,1,0.0,1,https://cavaathleisure.com/products/black-polka-lace-off-shoulder-top
2026-09-09,Cava Athleisure,Blush Ruched Snug Leggings,XS,WLG9917PNXS,1999.0,30,0,59970.0,20,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-09,Cava Athleisure,Blush Ruched Snug Leggings,S,WLG9917PNS,1999.0,164,0,327836.0,20,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-09,Cava Athleisure,Blush Ruched Snug Leggings,M,WLG9917PNM,1999.0,236,0,471764.0,1,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-09,Cava Athleisure,Blush Ruched Snug Leggings,L,WLG9917PNL,1999.0,148,0,295852.0,1,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-09,Cava Athleisure,Blush Ruched Snug Leggings,XL,WLG9917PNXL,1999.0,82,0,163918.0,1,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-09,Cava Athleisure,Blush Ruched Snug Leggings,XXL,WLG9917PNXXL,1999.0,56,0,111944.0,1,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-09,Cava Athleisure,Berry Ruched Snug Leggings,S,WLG9917RDS,1999.0,98,0,195902.0,20,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-09,Cava Athleisure,Berry Ruched Snug Leggings,M,WLG9917RDM,1999.0,244,0,487756.0,1,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-09,Cava Athleisure,Berry Ruched Snug Leggings,L,WLG9917RDL,1999.0,162,0,323838.0,1,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-09,Cava Athleisure,Berry Ruched Snug Leggings,XL,WLG9917RDXL,1999.0,76,0,151924.0,1,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-09,Cava Athleisure,Berry Ruched Snug Leggings,XXL,WLG9917RDXXL,1999.0,32,0,63968.0,1,https://cavaathleisure.com/products/berry-ruched-snug-leggings
