date,store_name,product_name,size,sku,price,units_sold,units_restocked,estimated_revenue,stock_remaining_today,product_url
2026-09-23,Cava Athleisure,Ivory Cotton Leisure Shorts,M,MSH1622WHM,799.0,1,0,799.0,166,https://cavaathleisure.com/products/ivory-cotton-leisure-shorts
2026-09-23,Cava Athleisure,Ivory Cotton Leisure Shorts,L,MSH1622WHL,799.0,3,0,2397.0,84,https://cavaathleisure.com/products/ivory-cotton-leisure-shorts
2026-09-23,Cava Athleisure,Ivory Cotton Leisure Shorts,XL,MSH1622WHXL,799.0,1,0,799.0,63,https://cavaathleisure.com/products/ivory-cotton-leisure-shorts
2026-09-23,Cava Athleisure,"Olive 5"" Pacer Shorts",30,MSH4217OGR30,1596.0,1,0,1596.0,50,https://cavaathleisure.com/products/olive-5-pacer-shorts
2026-09-23,Cava Athleisure,"Olive 5"" Pacer Shorts",32,MSH4217OGR32,1596.0,4,0,6384.0,95,https://cavaathleisure.com/products/olive-5-pacer-shorts
2026-09-23,Cava Athleisure,"Olive 5"" Pacer Shorts",34,MSH4217OGR34,1596.0,2,0,3192.0,61,https://cavaathleisure.com/products/olive-5-pacer-shorts
2026-09-23,Cava Athleisure,Cherry ADPT™ Wrap Top,XS,WTP10245CRDXS,1299.0,5,0,6495.0,37,https://cavaathleisure.com/products/cherry-adpt-wrap-top
2026-09-23,Cava Athleisure,Cherry ADPT™ Wrap Top,S,WTP10245CRDS,1299.0,8,0,10392.0,134,https://cavaathleisure.com/products/cherry-adpt-wrap-top
2026-09-23,Cava Athleisure,Cherry ADPT™ Wrap Top,M,WTP10245CRDM,1299.0,5,0,6495.0,114,https://cavaathleisure.com/products/cherry-adpt-wrap-top
2026-09-23,Cava Athleisure,Cherry ADPT™ Wrap Top,L,WTP10245CRDL,1299.0,6,0,7794.0,92,https://cavaathleisure.com/products/cherry-adpt-wrap-top
2026-09-23,Cava Athleisure,Cherry ADPT™ Wrap Top,XL,WTP10245CRDXL,1299.0,1,0,1299.0,23,https://cavaathleisure.com/products/cherry-adpt-wrap-top
2026-09-23,Cava Athleisure,Cherry ADPT™ Wrap Top,XXL,WTP10245CRDXXL,1299.0,2,0,2598.0,20,https://cavaathleisure.com/products/cherry-adpt-wrap-top
2026-09-23,Cava Athleisure,"Blue 5"" Pacer Shorts",30,MSH4217BL30,1596.0,3,0,4788.0,27,https://cavaathleisure.com/products/blue-5-pacer-shorts
2026-09-23,Cava Athleisure,"Blue 5"" Pacer Shorts",32,MSH4217BL32,1596.0,3,0,4788.0,87,https://cavaathleisure.com/products/blue-5-pacer-shorts
2026-09-23,Cava Athleisure,"Blue 5"" Pacer Shorts",34,MSH4217BL34,1596.0,1,0,1596.0,65,https://cavaathleisure.com/products/blue-5-pacer-shorts
2026-09-23,Cava Athleisure,Ivory Everywear Leisure Tee,M,MTS1422WHM,699.0,2,0,1398.0,145,https://cavaathleisure.com/products/ivory-everywear-leisure-tee
2026-09-23,Cava Athleisure,Ivory Everywear Leisure Tee,L,MTS1422WHL,699.0,3,0,2097.0,109,https://cavaathleisure.com/products/ivory-everywear-leisure-tee
2026-09-23,Cava Athleisure,Ivory Everywear Leisure Tee,XL,MTS1422WHXL,699.0,2,0,1398.0,46,https://cavaathleisure.com/products/ivory-everywear-leisure-tee
2026-09-23,Cava Athleisure,Grey Melange Cotton Leisure Shorts,S,MSH1622GMLS,799.0,1,0,799.0,61,https://cavaathleisure.com/products/grey-melange-cotton-leisure-shorts
2026-09-23,Cava Athleisure,Plum Cotton Flared Leggings,S,WFP6221PUS,1599.0,1,0,1599.0,85,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-23,Cava Athleisure,Plum Cotton Flared Leggings,M,WFP6221PUM,1599.0,1,0,1599.0,75,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-23,Cava Athleisure,Plum Cotton Flared Leggings,L,WFP6221PUL,1599.0,3,0,4797.0,88,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-23,Cava Athleisure,Plum Cotton Flared Leggings,XL,WFP6221PUXL,1599.0,1,0,1599.0,53,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-23,Cava Athleisure,Navy Cotton Flared Leggings,S,WFP6221NYS,1599.0,2,0,3198.0,99,https://cavaathleisure.com/products/navy-cotton-flared-leggings
2026-09-23,Cava Athleisure,Navy Cotton Flared Leggings,M,WFP6221NYM,1599.0,2,0,3198.0,121,https://cavaathleisure.com/products/navy-cotton-flared-leggings
2026-09-23,Cava Athleisure,Navy Cotton Flared Leggings,XL,WFP6221NYXL,1599.0,3,0,4797.0,56,https://cavaathleisure.com/products/navy-cotton-flared-leggings
2026-09-23,Cava Athleisure,Teal Contour Flared Leggings,S,WFP3720GRS,1399.0,3,0,4197.0,96,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-23,Cava Athleisure,Teal Contour Flared Leggings,M,WFP3720GRM,1399.0,3,0,4197.0,146,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-23,Cava Athleisure,Teal Contour Flared Leggings,L,WFP3720GRL,1399.0,4,0,5596.0,103,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-23,Cava Athleisure,Teal Contour Flared Leggings,XL,WFP3720GRXL,1399.0,2,0,2798.0,48,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-23,Cava Athleisure,Teal Contour Flared Leggings,XXL,WFP3720GRXXL,1399.0,1,0,1399.0,33,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-23,Cava Athleisure,Ivory Studio Gym Bag,One size,WAC10923WHFREE,1699.0,2,0,3398.0,392,https://cavaathleisure.com/products/ivory-studio-gym-bag
2026-09-23,Cava Athleisure,Purple Contour Flared Leggings,XS,WFP3720PUXS,1399.0,4,0,5596.0,64,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-23,Cava Athleisure,Purple Contour Flared Leggings,S,WFP3720PUS,1399.0,5,0,6995.0,84,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-23,Cava Athleisure,Purple Contour Flared Leggings,M,WFP3720PUM,1399.0,3,0,4197.0,151,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-23,Cava Athleisure,Purple Contour Flared Leggings,L,WFP3720PUL,1399.0,4,0,5596.0,112,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-23,Cava Athleisure,Purple Contour Flared Leggings,XL,WFP3720PUXL,1399.0,2,0,2798.0,48,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-23,Cava Athleisure,Pink Studio Gym Bag,One size,WAC10923PNFREE,1699.0,2,0,3398.0,444,https://cavaathleisure.com/products/pink-studio-gym-bag
2026-09-23,Cava Athleisure,Blue Studio Gym Bag,One size,WAC10923BLFREE,1699.0,1,0,1699.0,452,https://cavaathleisure.com/products/blue-studio-gym-bag
2026-09-23,Cava Athleisure,Black Polka Ruched Capri,XS,WLG13417BKXS,1899.0,2,0,3798.0,30,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-23,Cava Athleisure,Black Polka Ruched Capri,S,WLG13417BKS,1899.0,3,0,5697.0,39,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-23,Cava Athleisure,Black Polka Ruched Capri,M,WLG13417BKM,1899.0,3,0,5697.0,40,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-23,Cava Athleisure,Black Polka Ruched Capri,L,WLG13417BKL,1899.0,3,0,5697.0,26,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-23,Cava Athleisure,Black Polka Ruched Capri,XL,WLG13417BKXL,1899.0,1,0,1899.0,36,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-23,Cava Athleisure,Berry Ruched Capri,XS,WLG13417RDXS,1899.0,1,0,1899.0,23,https://cavaathleisure.com/products/berry-ruched-capri
2026-09-23,Cava Athleisure,Berry Ruched Capri,L,WLG13417RDL,1899.0,1,0,1899.0,39,https://cavaathleisure.com/products/berry-ruched-capri
2026-09-23,Cava Athleisure,Ivory Lace Off-Shoulder Top,L,WTP16517WHL,1799.0,1,0,1799.0,0,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Blush Lace Off-Shoulder Top,XS,WTP16517PNXS,1799.0,0,1,0.0,1,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Blush Lace Off-Shoulder Top,S,WTP16517PNS,1799.0,1,0,1799.0,1,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Blush Lace Off-Shoulder Top,M,WTP16517PNM,1799.0,3,0,5397.0,16,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Blush Lace Off-Shoulder Top,L,WTP16517PNL,1799.0,1,0,1799.0,9,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Blue  Lace Off-Shoulder Top,S,WTP16517BLS,1799.0,0,1,0.0,1,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Berry Lace Off-Shoulder Top,S,WTP16517RDS,1799.0,2,0,3598.0,22,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Berry Lace Off-Shoulder Top,M,WTP16517RDM,1799.0,3,0,5397.0,23,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Berry Lace Off-Shoulder Top,L,WTP16517RDL,1799.0,1,0,1799.0,17,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Berry Lace Off-Shoulder Top,XL,WTP16517RDXL,1799.0,1,0,1799.0,14,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Berry Lace Off-Shoulder Top,XXL,WTP16517RDXXL,1799.0,1,0,1799.0,12,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Black Polka Lace Off-Shoulder Top,XL,WTP16517BKXL,1899.0,1,0,1899.0,1,https://cavaathleisure.com/products/black-polka-lace-off-shoulder-top
2026-09-23,Cava Athleisure,Blush Ruched Snug Leggings,S,WLG9917PNS,1999.0,1,0,1999.0,177,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-23,Cava Athleisure,Blush Ruched Snug Leggings,M,WLG9917PNM,1999.0,1,0,1999.0,228,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-23,Cava Athleisure,Berry Ruched Snug Leggings,S,WLG9917RDS,1999.0,2,0,3998.0,93,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-23,Cava Athleisure,Berry Ruched Snug Leggings,M,WLG9917RDM,1999.0,1,0,1999.0,226,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-23,Cava Athleisure,Berry Ruched Snug Leggings,L,WLG9917RDL,1999.0,1,0,1999.0,151,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-23,Cava Athleisure,Berry Ruched Snug Leggings,XL,WLG9917RDXL,1999.0,1,0,1999.0,71,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Snug Leggings,XS,WLG9917PBKXS,2099.0,1,0,2099.0,17,https://cavaathleisure.com/products/black-polka-ruched-snug-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Snug Leggings,S,WLG9917PBKS,2099.0,5,0,10495.0,55,https://cavaathleisure.com/products/black-polka-ruched-snug-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Snug Leggings,M,WLG9917PBKM,2099.0,1,0,2099.0,2,https://cavaathleisure.com/products/black-polka-ruched-snug-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Snug Leggings,L,WLG9917PBKL,2099.0,3,0,6297.0,120,https://cavaathleisure.com/products/black-polka-ruched-snug-leggings
2026-09-23,Cava Athleisure,Blush Ruched Flared Leggings,XS,WFP98P17PNXS,2299.0,2,0,4598.0,71,https://cavaathleisure.com/products/blush-ruched-flared-leggings
2026-09-23,Cava Athleisure,Blush Ruched Flared Leggings,S,WFP98T17PNS,2299.0,1,0,2299.0,200,https://cavaathleisure.com/products/blush-ruched-flared-leggings
2026-09-23,Cava Athleisure,Blush Ruched Flared Leggings,S,WFP98EXT17PNS,2299.0,1,0,2299.0,101,https://cavaathleisure.com/products/blush-ruched-flared-leggings
2026-09-23,Cava Athleisure,Blush Ruched Flared Leggings,M,WFP98P17PNM,2299.0,3,0,6897.0,165,https://cavaathleisure.com/products/blush-ruched-flared-leggings
2026-09-23,Cava Athleisure,Blush Ruched Flared Leggings,M,WFP98T17PNM,2299.0,2,0,4598.0,278,https://cavaathleisure.com/products/blush-ruched-flared-leggings
2026-09-23,Cava Athleisure,Blush Ruched Flared Leggings,L,WFP98P17PNL,2299.0,1,0,2299.0,149,https://cavaathleisure.com/products/blush-ruched-flared-leggings
2026-09-23,Cava Athleisure,Blush Ruched Flared Leggings,L,WFP98T17PNL,2299.0,1,0,2299.0,204,https://cavaathleisure.com/products/blush-ruched-flared-leggings
2026-09-23,Cava Athleisure,Blue Ruched Flared Leggings,XS,WFP98P17BLXS,2299.0,1,0,2299.0,74,https://cavaathleisure.com/products/blue-ruched-flared-leggings
2026-09-23,Cava Athleisure,Blue Ruched Flared Leggings,XS,WFP98T17BLXS,2299.0,1,0,2299.0,57,https://cavaathleisure.com/products/blue-ruched-flared-leggings
2026-09-23,Cava Athleisure,Blue Ruched Flared Leggings,XL,WFP98T17BLXL,2299.0,2,0,4598.0,94,https://cavaathleisure.com/products/blue-ruched-flared-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Flared Leggings,XS,WFP98P17PBKXS,2399.0,2,0,4798.0,107,https://cavaathleisure.com/products/black-polka-ruched-flared-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Flared Leggings,XS,WFP98EXT17PBKXS,2399.0,1,0,2399.0,64,https://cavaathleisure.com/products/black-polka-ruched-flared-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Flared Leggings,S,WFP98P17PBKS,2399.0,4,0,9596.0,223,https://cavaathleisure.com/products/black-polka-ruched-flared-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Flared Leggings,M,WFP98P17PBKM,2399.0,2,0,4798.0,187,https://cavaathleisure.com/products/black-polka-ruched-flared-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Flared Leggings,M,WFP98T17PBKM,2399.0,2,0,4798.0,316,https://cavaathleisure.com/products/black-polka-ruched-flared-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Flared Leggings,M,WFP98EXT17PBKM,2399.0,2,0,4798.0,192,https://cavaathleisure.com/products/black-polka-ruched-flared-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Flared Leggings,L,WFP98P17PBKL,2399.0,1,0,2399.0,188,https://cavaathleisure.com/products/black-polka-ruched-flared-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Flared Leggings,L,WFP98T17PBKL,2399.0,1,0,2399.0,203,https://cavaathleisure.com/products/black-polka-ruched-flared-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Flared Leggings,XL,WFP98P17PBKXL,2399.0,1,0,2399.0,110,https://cavaathleisure.com/products/black-polka-ruched-flared-leggings
2026-09-23,Cava Athleisure,Black Polka Ruched Flared Leggings,XL,WFP98T17PBKXL,2399.0,1,0,2399.0,54,https://cavaathleisure.com/products/black-polka-ruched-flared-leggings
