date,store_name,product_name,size,sku,price,units_sold,units_restocked,estimated_revenue,stock_remaining_today,product_url
2026-09-12,Cava Athleisure,Purple Contour Flared Leggings,XS,WFP3720PUXS,1399.0,1,0,1399.0,72,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-12,Cava Athleisure,Navy Cotton Flared Leggings,S,WFP6221NYS,1599.0,2,0,3198.0,108,https://cavaathleisure.com/products/navy-cotton-flared-leggings
2026-09-12,Cava Athleisure,Navy Cotton Flared Leggings,L,WFP6221NYL,1599.0,1,0,1599.0,108,https://cavaathleisure.com/products/navy-cotton-flared-leggings
2026-09-12,Cava Athleisure,Teal Contour Flared Leggings,M,WFP3720GRM,1399.0,2,0,2798.0,176,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-12,Cava Athleisure,Teal Contour Flared Leggings,XL,WFP3720GRXL,1399.0,1,0,1399.0,54,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-12,Cava Athleisure,Teal Contour Flared Leggings,XXL,WFP3720GRXXL,1399.0,1,0,1399.0,36,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-12,Cava Athleisure,Plum Cotton Flared Leggings,XS,WFP6221PUXS,1599.0,1,0,1599.0,46,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-12,Cava Athleisure,Plum Cotton Flared Leggings,S,WFP6221PUS,1599.0,1,0,1599.0,96,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-12,Cava Athleisure,Plum Cotton Flared Leggings,M,WFP6221PUM,1599.0,2,0,3198.0,86,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-12,Cava Athleisure,Pink Studio Gym Bag,One size,WAC10923PNFREE,1699.0,3,0,5097.0,446,https://cavaathleisure.com/products/pink-studio-gym-bag
2026-09-12,Cava Athleisure,Black Studio Gym Bag,One size,WAC10923BKFREE,1699.0,1,0,1699.0,445,https://cavaathleisure.com/products/black-studio-gym-bag
2026-09-12,Cava Athleisure,Blush Lace Off-Shoulder Top,S,WTP16517PNS,1799.0,2,0,3598.0,20,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-12,Cava Athleisure,Blush Lace Off-Shoulder Top,M,WTP16517PNM,1799.0,4,0,7196.0,34,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-12,Cava Athleisure,Blush Lace Off-Shoulder Top,L,WTP16517PNL,1799.0,1,0,1799.0,18,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-12,Cava Athleisure,Blue  Lace Off-Shoulder Top,S,WTP16517BLS,1799.0,2,0,3598.0,26,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-12,Cava Athleisure,Blue  Lace Off-Shoulder Top,XXL,WTP16517BLXXL,1799.0,1,0,1799.0,1,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-12,Cava Athleisure,Berry Lace Off-Shoulder Top,XS,WTP16517RDXS,1799.0,1,0,1799.0,5,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-12,Cava Athleisure,Berry Lace Off-Shoulder Top,S,WTP16517RDS,1799.0,1,0,1799.0,37,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-12,Cava Athleisure,Black Polka Lace Off-Shoulder Top,S,WTP16517BKS,1899.0,3,0,5697.0,0,https://cavaathleisure.com/products/black-polka-lace-off-shoulder-top
2026-09-12,Cava Athleisure,Black Polka Lace Off-Shoulder Top,L,WTP16517BKL,1899.0,3,0,5697.0,24,https://cavaathleisure.com/products/black-polka-lace-off-shoulder-top
