date,store_name,product_name,size,sku,price,units_sold,units_restocked,estimated_revenue,stock_remaining_today,product_url
2026-09-02,Cava Athleisure,Pink Studio Gym Bag,One size,WAC10923PNFREE,1699.0,11,0,18689.0,479,https://cavaathleisure.com/products/pink-studio-gym-bag
2026-09-02,Cava Athleisure,Ivory Studio Gym Bag,One size,WAC10923WHFREE,1699.0,12,0,20388.0,479,https://cavaathleisure.com/products/ivory-studio-gym-bag
2026-09-02,Cava Athleisure,Black Studio Gym Bag,One size,WAC10923BKFREE,1699.0,8,0,13592.0,484,https://cavaathleisure.com/products/black-studio-gym-bag
2026-09-02,Cava Athleisure,Blue Studio Gym Bag,One size,WAC10923BLFREE,1699.0,10,0,16990.0,478,https://cavaathleisure.com/products/blue-studio-gym-bag
2026-09-02,Cava Athleisure,Black Polka Ruched Capri,XS,WLG13417BKXS,1899.0,6,0,11394.0,0,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-02,Cava Athleisure,Black Polka Ruched Capri,S,WLG13417BKS,1899.0,7,0,13293.0,0,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-02,Cava Athleisure,Black Polka Ruched Capri,M,WLG13417BKM,1899.0,7,0,13293.0,0,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-02,Cava Athleisure,Black Polka Ruched Capri,L,WLG13417BKL,1899.0,5,0,9495.0,0,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-02,Cava Athleisure,Black Polka Ruched Capri,XL,WLG13417BKXL,1899.0,2,0,3798.0,1,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-02,Cava Athleisure,Black Polka Ruched Capri,XXL,WLG13417BKXXL,1899.0,3,0,5697.0,2,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-02,Cava Athleisure,Berry Ruched Capri,XS,WLG13417RDXS,1899.0,2,0,3798.0,4,https://cavaathleisure.com/products/berry-ruched-capri
2026-09-02,Cava Athleisure,Berry Ruched Capri,S,WLG13417RDS,1899.0,4,0,7596.0,0,https://cavaathleisure.com/products/berry-ruched-capri
2026-09-02,Cava Athleisure,Berry Ruched Capri,M,WLG13417RDM,1899.0,5,0,9495.0,1,https://cavaathleisure.com/products/berry-ruched-capri
2026-09-02,Cava Athleisure,Ivory Lace Off-Shoulder Top,XS,WTP16517WHXS,1799.0,7,0,12593.0,13,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Ivory Lace Off-Shoulder Top,S,WTP16517WHS,1799.0,13,0,23387.0,31,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Ivory Lace Off-Shoulder Top,M,WTP16517WHM,1799.0,14,0,25186.0,16,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Ivory Lace Off-Shoulder Top,L,WTP16517WHL,1799.0,6,0,10794.0,24,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Ivory Lace Off-Shoulder Top,XXL,WTP16517WHXXL,1799.0,3,0,5397.0,0,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Blush Lace Off-Shoulder Top,XS,WTP16517PNXS,1799.0,2,0,3598.0,14,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Blush Lace Off-Shoulder Top,S,WTP16517PNS,1799.0,1,0,1799.0,46,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Blush Lace Off-Shoulder Top,M,WTP16517PNM,1799.0,3,0,5397.0,51,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Blush Lace Off-Shoulder Top,L,WTP16517PNL,1799.0,1,0,1799.0,24,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Blush Lace Off-Shoulder Top,XL,WTP16517PNXL,1799.0,1,0,1799.0,15,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Blue  Lace Off-Shoulder Top,XS,WTP16517BLXS,1799.0,2,0,3598.0,14,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Blue  Lace Off-Shoulder Top,S,WTP16517BLS,1799.0,4,0,7196.0,52,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Blue  Lace Off-Shoulder Top,M,WTP16517BLM,1799.0,3,0,5397.0,55,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Blue  Lace Off-Shoulder Top,L,WTP16517BLL,1799.0,3,0,5397.0,24,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Blue  Lace Off-Shoulder Top,XXL,WTP16517BLXXL,1799.0,1,0,1799.0,5,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Berry Lace Off-Shoulder Top,S,WTP16517RDS,1799.0,1,0,1799.0,51,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Berry Lace Off-Shoulder Top,M,WTP16517RDM,1799.0,3,0,5397.0,55,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Berry Lace Off-Shoulder Top,L,WTP16517RDL,1799.0,3,0,5397.0,35,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-02,Cava Athleisure,Berry Lace Off-Shoulder Top,XL,WTP16517RDXL,1799.0,1,0,1799.0,18,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
