date,store_name,product_name,size,sku,price,units_sold,units_restocked,estimated_revenue,stock_remaining_today,product_url
2026-09-14,Cava Athleisure,Teal Contour Flared Leggings,XS,WFP3720GRXS,1399.0,2,0,2798.0,62,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-14,Cava Athleisure,Teal Contour Flared Leggings,M,WFP3720GRM,1399.0,2,0,2798.0,171,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-14,Cava Athleisure,Teal Contour Flared Leggings,L,WFP3720GRL,1399.0,1,0,1399.0,119,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-14,Cava Athleisure,Purple Contour Flared Leggings,S,WFP3720PUS,1399.0,2,0,2798.0,99,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-14,Cava Athleisure,Purple Contour Flared Leggings,XL,WFP3720PUXL,1399.0,1,0,1399.0,54,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-14,Cava Athleisure,Navy Cotton Flared Leggings,XS,WFP6221NYXS,1599.0,1,0,1599.0,44,https://cavaathleisure.com/products/navy-cotton-flared-leggings
2026-09-14,Cava Athleisure,Navy Cotton Flared Leggings,S,WFP6221NYS,1599.0,1,0,1599.0,107,https://cavaathleisure.com/products/navy-cotton-flared-leggings
2026-09-14,Cava Athleisure,Navy Cotton Flared Leggings,M,WFP6221NYM,1599.0,1,0,1599.0,134,https://cavaathleisure.com/products/navy-cotton-flared-leggings
2026-09-14,Cava Athleisure,Plum Cotton Flared Leggings,XS,WFP6221PUXS,1599.0,1,0,1599.0,45,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-14,Cava Athleisure,Plum Cotton Flared Leggings,S,WFP6221PUS,1599.0,1,0,1599.0,95,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-14,Cava Athleisure,Plum Cotton Flared Leggings,L,WFP6221PUL,1599.0,1,0,1599.0,99,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-14,Cava Athleisure,Black Studio Gym Bag,One size,WAC10923BKFREE,1699.0,3,0,5097.0,442,https://cavaathleisure.com/products/black-studio-gym-bag
2026-09-14,Cava Athleisure,Ivory Studio Gym Bag,One size,WAC10923WHFREE,1699.0,1,0,1699.0,406,https://cavaathleisure.com/products/ivory-studio-gym-bag
2026-09-14,Cava Athleisure,Blush Lace Off-Shoulder Top,S,WTP16517PNS,1799.0,1,0,1799.0,16,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-14,Cava Athleisure,Blush Lace Off-Shoulder Top,M,WTP16517PNM,1799.0,1,0,1799.0,31,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-14,Cava Athleisure,Blush Lace Off-Shoulder Top,L,WTP16517PNL,1799.0,1,0,1799.0,14,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-14,Cava Athleisure,Berry Lace Off-Shoulder Top,S,WTP16517RDS,1799.0,1,0,1799.0,33,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-14,Cava Athleisure,Berry Lace Off-Shoulder Top,M,WTP16517RDM,1799.0,2,0,3598.0,34,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
