date,store_name,product_name,size,sku,price,units_sold,units_restocked,estimated_revenue,stock_remaining_today,product_url
2026-09-18,Cava Athleisure,Ivory Everywear Leisure Tee,L,MTS1422WHL,699.0,1,0,699.0,114,https://cavaathleisure.com/products/ivory-everywear-leisure-tee
2026-09-18,Cava Athleisure,Cherry ADPT™ Wrap Top,XS,WTP10245CRDXS,1299.0,1,0,1299.0,46,https://cavaathleisure.com/products/cherry-adpt-wrap-top
2026-09-18,Cava Athleisure,Cherry ADPT™ Wrap Top,S,WTP10245CRDS,1299.0,3,0,3897.0,148,https://cavaathleisure.com/products/cherry-adpt-wrap-top
2026-09-18,Cava Athleisure,Cherry ADPT™ Wrap Top,M,WTP10245CRDM,1299.0,3,0,3897.0,126,https://cavaathleisure.com/products/cherry-adpt-wrap-top
2026-09-18,Cava Athleisure,Cherry ADPT™ Wrap Top,L,WTP10245CRDL,1299.0,1,0,1299.0,98,https://cavaathleisure.com/products/cherry-adpt-wrap-top
2026-09-18,Cava Athleisure,Cherry ADPT™ Wrap Top,XL,WTP10245CRDXL,1299.0,1,0,1299.0,24,https://cavaathleisure.com/products/cherry-adpt-wrap-top
2026-09-18,Cava Athleisure,Plum Cotton Flared Leggings,S,WFP6221PUS,1599.0,1,0,1599.0,91,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-18,Cava Athleisure,Plum Cotton Flared Leggings,M,WFP6221PUM,1599.0,1,0,1599.0,81,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-18,Cava Athleisure,Plum Cotton Flared Leggings,L,WFP6221PUL,1599.0,1,0,1599.0,97,https://cavaathleisure.com/products/plum-cotton-flared-leggings
2026-09-18,Cava Athleisure,Navy Cotton Flared Leggings,M,WFP6221NYM,1599.0,2,0,3198.0,128,https://cavaathleisure.com/products/navy-cotton-flared-leggings
2026-09-18,Cava Athleisure,Navy Cotton Flared Leggings,XL,WFP6221NYXL,1599.0,1,0,1599.0,61,https://cavaathleisure.com/products/navy-cotton-flared-leggings
2026-09-18,Cava Athleisure,Teal Contour Flared Leggings,M,WFP3720GRM,1399.0,4,0,5596.0,159,https://cavaathleisure.com/products/teal-contour-flared-leggings
2026-09-18,Cava Athleisure,Purple Contour Flared Leggings,M,WFP3720PUM,1399.0,5,0,6995.0,165,https://cavaathleisure.com/products/purple-contour-flared-leggings
2026-09-18,Cava Athleisure,Pink Studio Gym Bag,One size,WAC10923PNFREE,1699.0,0,1,0.0,452,https://cavaathleisure.com/products/pink-studio-gym-bag
2026-09-18,Cava Athleisure,Ivory Studio Gym Bag,One size,WAC10923WHFREE,1699.0,2,0,3398.0,402,https://cavaathleisure.com/products/ivory-studio-gym-bag
2026-09-18,Cava Athleisure,Black Studio Gym Bag,One size,WAC10923BKFREE,1699.0,2,0,3398.0,444,https://cavaathleisure.com/products/black-studio-gym-bag
2026-09-18,Cava Athleisure,Black Polka Ruched Capri,L,WLG13417BKL,1899.0,0,1,0.0,1,https://cavaathleisure.com/products/black-polka-ruched-capri
2026-09-18,Cava Athleisure,Berry Ruched Capri,XL,WLG13417RDXL,1899.0,0,1,0.0,3,https://cavaathleisure.com/products/berry-ruched-capri
2026-09-18,Cava Athleisure,Ivory Lace Off-Shoulder Top,XS,WTP16517WHXS,1799.0,0,2,0.0,2,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Ivory Lace Off-Shoulder Top,M,WTP16517WHM,1799.0,0,1,0.0,2,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Ivory Lace Off-Shoulder Top,L,WTP16517WHL,1799.0,0,1,0.0,1,https://cavaathleisure.com/products/ivory-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Blush Lace Off-Shoulder Top,XS,WTP16517PNXS,1799.0,0,1,0.0,1,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Blush Lace Off-Shoulder Top,S,WTP16517PNS,1799.0,1,0,1799.0,7,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Blush Lace Off-Shoulder Top,XL,WTP16517PNXL,1799.0,0,2,0.0,9,https://cavaathleisure.com/products/blush-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Blue  Lace Off-Shoulder Top,XS,WTP16517BLXS,1799.0,1,0,1799.0,0,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Blue  Lace Off-Shoulder Top,S,WTP16517BLS,1799.0,2,0,3598.0,9,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Blue  Lace Off-Shoulder Top,M,WTP16517BLM,1799.0,2,0,3598.0,37,https://cavaathleisure.com/products/blue-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Berry Lace Off-Shoulder Top,M,WTP16517RDM,1799.0,1,0,1799.0,29,https://cavaathleisure.com/products/berry-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Black Polka Lace Off-Shoulder Top,S,WTP16517BKS,1899.0,0,1,0.0,2,https://cavaathleisure.com/products/black-polka-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Black Polka Lace Off-Shoulder Top,M,WTP16517BKM,1899.0,0,2,0.0,3,https://cavaathleisure.com/products/black-polka-lace-off-shoulder-top
2026-09-18,Cava Athleisure,Blush Ruched Snug Leggings,S,WLG9917PNS,1999.0,0,1,0.0,179,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-18,Cava Athleisure,Blush Ruched Snug Leggings,M,WLG9917PNM,1999.0,0,1,0.0,231,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-18,Cava Athleisure,Blush Ruched Snug Leggings,XL,WLG9917PNXL,1999.0,1,0,1999.0,80,https://cavaathleisure.com/products/blush-ruched-snug-leggings
2026-09-18,Cava Athleisure,Black Polka Ruched Snug Leggings,S,WLG9917PBKS,2099.0,3,0,6297.0,65,https://cavaathleisure.com/products/black-polka-ruched-snug-leggings
2026-09-18,Cava Athleisure,Black Polka Ruched Snug Leggings,M,WLG9917PBKM,2099.0,2,0,4198.0,5,https://cavaathleisure.com/products/black-polka-ruched-snug-leggings
2026-09-18,Cava Athleisure,Black Polka Ruched Snug Leggings,XL,WLG9917PBKXL,2099.0,2,0,4198.0,32,https://cavaathleisure.com/products/black-polka-ruched-snug-leggings
2026-09-18,Cava Athleisure,Berry Ruched Snug Leggings,XS,WLG9917RDXS,1999.0,0,1,0.0,1,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-18,Cava Athleisure,Berry Ruched Snug Leggings,S,WLG9917RDS,1999.0,1,0,1999.0,98,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-18,Cava Athleisure,Berry Ruched Snug Leggings,L,WLG9917RDL,1999.0,1,0,1999.0,152,https://cavaathleisure.com/products/berry-ruched-snug-leggings
2026-09-18,Cava Athleisure,Blush Ruched Flared Leggings,XS,WFP98P17PNXS,2299.0,0,1,0.0,75,https://cavaathleisure.com/products/blush-ruched-flared-leggings
2026-09-18,Cava Athleisure,Blush Ruched Flared Leggings,XS,WFP98T17PNXS,2299.0,1,0,2299.0,56,https://cavaathleisure.com/products/blush-ruched-flared-leggings
2026-09-18,Cava Athleisure,Blush Ruched Flared Leggings,M,WFP98EXT17PNM,2299.0,0,1,0.0,141,https://cavaathleisure.com/products/blush-ruched-flared-leggings
