date,store_name,product_name,size,sku,price,units_sold,units_restocked,estimated_revenue,stock_remaining_today,product_url
2026-08-27,Cava Athleisure,Cherry Heartline Sports Bra,S,WSB3918RDS,1399.0,0,1,0.0,1,https://cavaathleisure.com/products/cherry-heartline-sports-bra
2026-08-27,Cava Athleisure,Cherry Heartline Sports Bra,M,WSB3918RDM,1399.0,2,0,2798.0,0,https://cavaathleisure.com/products/cherry-heartline-sports-bra
2026-08-27,Cava Athleisure,Cherry Heartline Sports Bra,XL,WSB3918RDXL,1399.0,0,1,0.0,1,https://cavaathleisure.com/products/cherry-heartline-sports-bra
2026-08-27,Cava Athleisure,Brown Trailscape Tracks,30,MJR5410BNS,2049.0,0,1,0.0,1,https://cavaathleisure.com/products/brown-trailscape-tracks
2026-08-27,Cava Athleisure,Brown Trailscape Tracks,32,MJR5410BNM,2049.0,1,0,2049.0,9,https://cavaathleisure.com/products/brown-trailscape-tracks
2026-08-27,Cava Athleisure,Brown Trailscape Tracks,34,MJR5410BNL,2049.0,2,0,4098.0,38,https://cavaathleisure.com/products/brown-trailscape-tracks
2026-08-27,Cava Athleisure,Brown Trailscape Tracks,38,MJR5410BNXXL,2049.0,0,1,0.0,44,https://cavaathleisure.com/products/brown-trailscape-tracks
2026-08-27,Cava Athleisure,Brown Hourglass Booty Shorts,S,WSH0845BNS,1099.0,5,0,5495.0,108,https://cavaathleisure.com/products/brown-hourglass-booty-shorts
2026-08-27,Cava Athleisure,Brown Hourglass Booty Shorts,M,WSH0845BNM,1099.0,4,0,4396.0,21,https://cavaathleisure.com/products/brown-hourglass-booty-shorts
2026-08-27,Cava Athleisure,Brown Hourglass Booty Shorts,L,WSH0845BNL,1099.0,0,1,0.0,1,https://cavaathleisure.com/products/brown-hourglass-booty-shorts
2026-08-27,Cava Athleisure,Brown Hourglass Booty Shorts,XL,WSH0845BNXL,1099.0,2,0,2198.0,0,https://cavaathleisure.com/products/brown-hourglass-booty-shorts
2026-08-27,Cava Athleisure,Light Grey Trailscape Tracks,32,MJR5410GYM,2049.0,2,0,4098.0,16,https://cavaathleisure.com/products/light-grey-trailscape-tracks
2026-08-27,Cava Athleisure,Light Grey Trailscape Tracks,34,MJR5410GYL,2049.0,1,0,2049.0,35,https://cavaathleisure.com/products/light-grey-trailscape-tracks
2026-08-27,Cava Athleisure,Navy Trailscape Tracks,30,MJR5410NYS,2049.0,1,0,2049.0,1,https://cavaathleisure.com/products/navy-trailscape-tracks
2026-08-27,Cava Athleisure,Navy Trailscape Tracks,34,MJR5410NYL,2049.0,1,0,2049.0,41,https://cavaathleisure.com/products/navy-trailscape-tracks
